MQ2,MQ7,Flame,isFlame
107,91,956,1
69,81,970,0
79,122,953,0
100,82,950,0
122,91,958,1
111,95,961,1
78,296,964,1
78,96,963,0
70,83,971,0
77,82,685,1
99,86,955,0
99,91,942,0
99,96,967,0
109,83,958,1
98,83,954,0
126,91,956,1
95,397,952,1
109,98,959,1
99,89,957,0
75,72,970,0
119,85,954,1
75,87,277,1
100,94,957,0
75,89,322,1
95,399,950,1
76,91,375,1
103,84,951,1
78,87,963,0
100,82,959,0
96,82,958,0
100,90,954,0
99,82,953,0
79,87,86,1
99,94,958,0
102,96,944,1
73,93,91,1
82,92,374,1
97,90,959,0
70,82,958,0
79,96,84,1
100,84,956,0
123,83,948,1
86,82,969,0
76,80,671,1
87,263,949,1
71,85,975,0
73,86,338,1
91,266,953,1
90,115,929,0
101,100,961,1
99,96,936,0
98,80,957,0
83,82,960,0
93,338,952,1
78,94,966,0
99,88,952,0
72,84,546,1
96,83,959,0
72,91,93,1
79,84,687,1
78,96,964,0
100,83,958,0
134,85,956,1
72,271,971,1
100,89,960,0
88,228,948,0
72,84,325,1
99,84,953,0
78,90,89,1
94,338,924,1
92,266,949,1
75,88,83,1
99,93,961,0
78,102,966,0
107,96,960,1
97,92,967,0
114,98,933,1
79,125,947,0
129,85,958,1
105,84,957,1
120,86,953,1
83,125,948,0
76,276,969,1
77,85,961,0
100,87,952,0
100,97,962,0
72,87,85,1
90,115,929,0
121,91,955,1
82,90,287,1
72,85,522,1
77,105,967,0
120,96,961,1
100,83,957,0
83,83,959,0
97,96,959,0
82,143,959,0
102,90,942,1
80,134,966,0
88,336,923,1
79,122,930,0
81,130,956,0
85,105,81,1
128,89,961,1
100,80,952,0
100,89,959,0
90,284,946,1
99,81,957,0
68,278,966,1
130,90,954,1
99,86,951,0
108,92,944,1
75,101,964,0
99,82,955,0
127,95,960,1
78,139,72,1
121,89,955,1
79,98,81,1
105,95,964,1
85,195,948,0
74,93,91,1
98,83,951,0
86,81,970,0
99,97,962,0
80,84,389,1
103,105,964,1
129,84,953,1
80,97,86,1
98,91,958,0
78,87,963,0
98,99,962,0
75,83,389,1
92,266,953,1
75,107,970,0
100,91,957,0
103,99,967,1
75,86,970,0
80,93,283,1
98,89,958,0
99,84,952,0
105,83,957,1
79,185,962,0
115,92,948,1
125,93,957,1
100,94,958,0
123,97,956,1
100,86,957,0
115,88,953,1
107,90,959,1
103,94,937,1
73,89,79,1
69,300,966,1
76,83,956,0
84,112,968,0
99,90,959,0
97,96,959,0
110,83,950,1
84,184,950,0
74,95,84,1
100,88,954,0
99,81,959,0
75,107,970,0
103,84,951,1
99,89,951,0
80,134,966,0
75,98,74,1
99,89,957,0
76,83,477,1
99,98,944,0
87,292,944,1
83,125,948,0
78,82,342,1
118,92,951,1
113,90,953,1
89,289,942,1
113,82,949,1
97,391,942,1
120,89,955,1
126,88,955,1
102,99,958,1
69,269,971,1
95,391,943,1
72,89,550,1
126,91,957,1
108,89,950,1
96,80,951,0
97,96,962,0
84,138,967,0
100,85,958,0
116,97,932,1
99,126,953,0
76,86,684,1
100,92,945,0
78,87,963,0
75,86,970,0
81,89,371,1
126,83,954,1
78,157,970,0
107,85,950,1
79,122,967,0
100,92,958,0
98,83,951,0
121,88,947,1
80,85,475,1
80,93,89,1
99,89,961,0
74,193,969,0
73,91,675,1
109,91,951,1
93,283,945,1
75,85,970,0
112,87,954,1
99,86,958,0
102,83,953,1
75,98,127,1
96,83,959,0
70,82,958,0
82,156,969,0
71,85,975,0
99,84,954,0
78,103,75,1
115,83,958,1
105,80,950,1
79,89,320,1
70,88,381,1
93,341,931,1
83,149,953,0
109,91,954,1
91,337,950,1
127,83,958,1
76,105,970,0
97,81,951,0
85,266,953,1
100,89,949,0
116,95,960,1
103,81,953,1
79,96,77,1
78,115,949,0
103,90,952,1
100,87,952,0
121,87,961,1
88,341,950,1
99,87,957,0
78,120,945,0
98,95,958,0
100,80,957,0
82,156,969,0
99,89,961,0
77,91,86,1
100,97,965,0
86,139,77,1
79,147,963,0
89,113,929,0
77,96,81,1
85,98,74,1
99,99,961,0
87,291,945,1
110,94,931,1
74,90,552,1
74,95,93,1
77,113,945,0
117,85,949,1
96,338,951,1
100,100,937,0
99,98,959,0
99,98,967,0
103,86,956,1
100,87,951,0
100,94,963,0
103,96,939,1
102,99,936,1
72,91,284,1
102,93,964,1
83,156,946,0
70,298,965,1
82,90,83,1
100,91,957,0
91,201,944,0
116,90,951,1
98,95,958,0
100,93,960,0
77,113,945,0
100,82,959,0
99,94,960,0
104,97,944,1
98,98,958,0
99,84,952,0
77,87,325,1
119,85,950,1
98,83,956,0
76,92,90,1
98,94,964,0
118,91,963,1
76,80,682,1
98,92,967,0
125,94,953,1
99,84,954,0
73,99,83,1
85,113,969,0
137,84,957,1
82,105,970,0
77,82,348,1
74,89,86,1
76,92,86,1
75,85,970,0
78,90,86,1
73,85,960,0
114,95,958,1
99,81,956,0
98,95,960,0
99,87,956,0
71,303,967,1
105,91,958,1
114,94,936,1
80,127,966,0
73,87,674,1
101,91,935,1
84,127,968,0
78,119,927,0
85,140,969,0
71,89,380,1
74,95,81,1
105,86,955,1
96,83,957,0
128,92,953,1
75,85,970,0
82,89,90,1
77,86,327,1
109,102,933,1
99,97,961,0
100,88,954,0
72,94,91,1
109,88,959,1
129,89,954,1
100,92,958,0
99,94,961,0
127,94,963,1
92,260,949,1
126,95,959,1
107,81,951,1
97,82,958,0
78,306,964,1
111,91,946,1
109,103,938,1
97,99,961,0
78,102,81,1
79,89,85,1
77,113,945,0
100,84,959,0
79,124,933,0
84,165,948,0
100,87,952,0
100,91,964,0
71,87,478,1
75,81,391,1
78,88,319,1
99,80,959,0
70,86,470,1
124,93,962,1
100,95,964,0
82,88,89,1
78,301,966,1
113,88,949,1
98,80,957,0
69,80,970,0
118,82,952,1
100,85,950,0
87,342,924,1
125,92,956,1
76,83,956,0
99,87,955,0
99,94,961,0
96,84,955,0
83,90,374,1
98,98,967,0
84,112,968,0
83,142,70,1
85,113,969,0
71,83,325,1
91,340,930,1
79,185,962,0
128,89,958,1
98,92,967,0
97,86,951,0
101,93,966,1
82,95,367,1
83,83,960,0
104,83,957,1
83,83,960,0
127,93,962,1
86,81,970,0
100,87,951,0
100,82,959,0
118,87,956,1
84,180,945,0
100,92,965,0
100,82,955,0
111,95,937,1
99,98,963,0
92,341,951,1
100,94,961,0
98,90,953,0
98,90,968,0
78,99,963,0
75,271,974,1
100,94,961,0
128,81,953,1
83,93,73,1
100,94,940,0
70,84,547,1
103,93,967,1
100,89,960,0
115,92,955,1
123,98,963,1
104,86,955,1
79,119,969,0
77,134,943,0
137,89,954,1
118,95,961,1
128,84,952,1
128,87,951,1
75,88,473,1
71,83,546,1
78,87,92,1
118,92,949,1
74,91,86,1
115,83,951,1
81,93,280,1
79,125,947,0
82,154,948,0
80,142,70,1
85,262,951,1
88,155,946,0
100,96,964,0
98,95,963,0
79,98,83,1
97,97,968,0
100,94,967,0
70,84,971,0
82,142,80,1
78,103,74,1
77,105,967,0
97,84,952,0
90,393,943,1
70,81,970,0
73,92,327,1
74,301,969,1
95,345,951,1
100,93,944,0
120,98,959,1
107,86,952,1
99,88,952,0
76,96,78,1
76,78,520,1
108,93,939,1
120,91,952,1
75,91,973,0
73,157,968,0
109,104,942,1
123,87,958,1
118,95,962,1
73,211,968,0
78,99,963,0
123,93,955,1
73,299,972,1
100,81,953,0
99,97,939,0
96,88,957,0
85,111,969,0
97,99,965,0
80,81,550,1
89,174,945,0
111,96,955,1
124,90,958,1
75,95,967,0
76,91,327,1
100,81,960,0
100,92,958,0
100,94,961,0
97,84,952,0
108,92,941,1
76,103,969,0
86,81,970,0
99,81,956,0
120,88,956,1
106,86,954,1
118,103,964,1
91,118,930,0
97,81,951,0
72,81,682,1
99,94,961,0
83,117,927,0
96,80,951,0
116,94,960,1
102,98,964,1
90,391,947,1
77,86,962,0
98,85,959,0
73,85,960,0
74,79,525,1
83,96,71,1
100,91,957,0
76,303,965,1
85,265,947,1
96,88,957,0
97,92,967,0
78,90,81,1
77,113,945,0
80,96,93,1
79,90,687,1
98,89,954,0
75,100,83,1
104,85,957,1
78,296,964,1
82,91,88,1
116,84,953,1
96,82,956,0
87,146,945,0
98,91,966,0
73,89,82,1
87,213,948,0
78,297,968,1
83,122,947,0
98,89,966,0
99,94,961,0
97,96,962,0
82,193,944,0
81,141,969,0
98,347,950,1
83,156,946,0
118,81,947,1
99,94,962,0
99,84,954,0
99,89,965,0
82,91,91,1
99,90,966,0
103,87,954,1
79,145,79,1
103,91,962,1
99,80,959,0
80,90,555,1
83,264,950,1
100,85,958,0
99,99,958,0
77,83,346,1
72,96,672,1
78,179,967,0
106,101,959,1
79,87,89,1
98,90,957,0
120,86,956,1
99,100,944,0
118,89,959,1
104,84,957,1
77,275,965,1
100,93,938,0
93,297,944,1
76,105,970,0
76,85,341,1
124,91,948,1
75,84,973,0
78,111,969,0
75,93,91,1
81,116,947,0
99,94,962,0
75,97,89,1
97,99,965,0
85,101,77,1
82,139,960,0
78,138,944,0
73,95,372,1
74,91,473,1
99,94,967,0
76,85,343,1
99,90,967,0
69,81,970,0
107,85,958,1
100,87,956,0
77,136,74,1
98,83,956,0
100,90,959,0
100,91,959,0
85,113,969,0
100,90,943,0
72,98,673,1
93,269,946,1
79,299,973,1
98,99,966,0
98,95,963,0
99,88,952,0
78,96,964,0
75,299,968,1
75,92,91,1
73,91,284,1
100,97,966,0
79,125,947,0
84,180,947,0
100,83,950,0
75,97,969,0
98,89,966,0
93,395,944,1
74,93,87,1
102,104,962,1
114,86,960,1
83,117,927,0
73,91,672,1
86,138,969,0
100,87,951,0
75,95,967,0
79,140,947,0
97,84,959,0
99,85,954,0
100,87,952,0
99,100,962,0
77,134,943,0
80,168,966,0
99,82,952,0
71,85,517,1
98,99,967,0
83,91,80,1
98,99,962,0
132,91,955,1
71,270,970,1
82,105,970,0
79,96,83,1
98,90,957,0
73,92,89,1
98,91,962,0
79,91,86,1
123,87,950,1
97,89,958,0
79,127,939,0
84,260,950,1
74,93,86,1
121,86,947,1
79,122,953,0
97,100,966,0
106,97,963,1
73,84,689,1
84,141,77,1
121,89,961,1
71,85,975,0
110,103,934,1
79,118,953,0
110,104,955,1
98,83,956,0
69,81,970,0
104,97,935,1
76,299,971,1
89,174,945,0
100,100,965,0
75,94,86,1
76,85,339,1
119,83,957,1
99,93,961,0
84,129,947,0
78,87,963,0
80,116,966,0
99,99,958,0
79,144,75,1
73,94,84,1
116,92,957,1
99,86,951,0
134,90,952,1
106,91,950,1
89,339,925,1
99,98,967,0
105,91,964,1
74,118,968,0
84,138,967,0
74,89,94,1
74,85,93,1
107,94,939,1
99,81,959,0
78,90,384,1
91,118,930,0
81,100,972,0
118,85,948,1
75,83,469,1
122,94,963,1
87,190,946,0
110,89,959,1
117,102,941,1
88,112,928,0
127,97,954,1
99,81,955,0
109,99,954,1
98,95,960,0
123,91,949,1
70,84,971,0
99,94,967,0
86,182,949,0
81,105,76,1
98,90,964,0
85,106,77,1
98,95,958,0
97,100,964,0
70,85,545,1
97,81,952,0
99,97,964,0
114,89,949,1
77,97,77,1
120,87,955,1
98,90,964,0
119,85,954,1
72,89,687,1
80,98,678,1
102,87,950,1
82,98,80,1
101,99,965,1
74,89,86,1
133,92,951,1
73,93,89,1
72,94,83,1
99,100,962,0
100,92,965,0
115,84,955,1
72,96,89,1
80,91,287,1
96,84,957,0
100,94,963,0
73,95,128,1
99,126,953,0
78,91,89,1
97,99,965,0
82,105,970,0
76,103,969,0
86,206,942,0
100,96,961,0
96,83,957,0
71,278,972,1
99,82,955,0
79,147,963,0
73,81,339,1
73,88,386,1
81,137,76,1
81,103,972,0
117,91,950,1
125,92,962,1
95,398,942,1
99,98,944,0
128,89,953,1
99,98,959,0
99,86,951,0
100,94,963,0
106,82,953,1
78,102,966,0
98,81,949,0
86,82,969,0
75,84,968,0
84,164,946,0
79,118,953,0
79,97,969,0
80,91,320,1
117,90,957,1
73,98,678,1
98,92,958,0
91,271,954,1
85,295,948,1
96,391,947,1
99,89,959,0
78,120,945,0
70,270,967,1
70,84,971,0
99,126,953,0
83,93,85,1
98,89,962,0
99,88,952,0
109,83,953,1
97,96,959,0
71,83,687,1
100,86,951,0
100,87,952,0
108,89,955,1
108,95,963,1
101,100,962,1
122,91,956,1
77,86,287,1
102,87,959,1
122,84,955,1
77,105,967,0
89,113,929,0
123,97,960,1
72,89,277,1
74,91,90,1
113,86,955,1
75,89,87,1
100,94,958,0
117,100,957,1
71,84,384,1
85,97,73,1
81,134,966,0
99,96,967,0
100,85,955,0
74,95,80,1
75,97,681,1
75,92,477,1
90,115,929,0
98,80,952,0
80,85,943,0
78,179,967,0
100,91,967,0
129,90,953,1
103,86,951,1
99,94,967,0
126,100,960,1
126,87,960,1
88,339,924,1
99,96,961,0
121,84,951,1
91,337,931,1
90,390,951,1
74,83,551,1
88,400,947,1
77,94,277,1
98,90,953,0
70,306,964,1
70,87,686,1
100,95,962,0
75,97,969,0
70,272,967,1
100,94,961,0
99,83,954,0
79,146,945,0
72,80,674,1
99,81,954,0
97,98,967,0
99,86,960,0
75,302,971,1
80,127,966,0
84,83,955,0
75,91,372,1
103,90,945,1
83,92,369,1
78,87,963,0
98,89,958,0
89,270,954,1
92,221,945,0
99,83,954,0
99,95,965,0
99,95,965,0
91,118,930,0
99,81,950,0
103,92,968,1
99,81,957,0
82,136,77,1
83,294,951,1
130,83,953,1
99,90,966,0
98,80,952,0
118,90,957,1
96,82,958,0
124,87,956,1
91,118,930,0
99,84,952,0
88,339,955,1
97,91,962,0
114,86,948,1
96,396,945,1
106,99,962,1
77,107,970,0
92,283,948,1
100,81,953,0
90,339,950,1
98,81,953,0
98,93,966,0
100,94,940,0
87,190,946,0
99,91,945,0
79,122,967,0
99,93,961,0
78,101,74,1
106,85,954,1
77,100,76,1
98,89,955,0
80,127,966,0
97,93,964,0
100,90,943,0
119,84,955,1
99,80,959,0
84,99,76,1
100,86,957,0
93,342,926,1
119,93,954,1
75,94,672,1
99,98,965,0
77,79,524,1
133,83,952,1
99,80,959,0
97,95,968,0
93,334,929,1
71,306,965,1
75,95,682,1
81,100,81,1
76,87,322,1
76,88,680,1
75,72,970,0
82,100,73,1
73,216,970,0
118,92,951,1
84,143,970,0
80,134,966,0
78,91,965,0
83,293,952,1
70,79,389,1
75,84,973,0
97,338,945,1
84,291,945,1
81,147,965,0
79,125,947,0
81,147,965,0
99,97,966,0
100,94,963,0
73,95,82,1
90,345,948,1
72,92,87,1
99,95,943,0
99,89,965,0
90,103,963,0
83,97,79,1
97,96,959,0
100,96,960,0
100,81,951,0
81,141,969,0
100,85,958,0
104,84,960,1
99,80,959,0
99,81,951,0
98,83,951,0
90,271,951,1
91,201,944,0
76,90,546,1
74,96,369,1
75,72,970,0
121,90,962,1
122,84,950,1
100,81,951,0
87,136,76,1
114,83,956,1
99,99,961,0
100,86,954,0
78,84,394,1
100,84,959,0
81,103,972,0
83,82,959,0
98,98,967,0
82,106,75,1
98,90,968,0
76,86,961,0
82,99,86,1
85,113,969,0
97,94,958,0
99,100,962,0
81,130,956,0
97,94,967,0
79,97,680,1
74,87,91,1
115,92,956,1
126,93,957,1
99,96,958,0
99,81,957,0
99,96,935,0
75,87,971,0
82,160,944,0
99,100,962,0
78,96,90,1
70,86,549,1
120,85,951,1
128,92,956,1
70,83,971,0
90,400,946,1
117,84,952,1
83,97,71,1
85,174,944,0
98,87,955,0
70,305,972,1
75,90,87,1
121,89,950,1
77,83,676,1
91,341,946,1
81,93,83,1
70,85,476,1
110,90,957,1
77,88,550,1
83,138,73,1
99,83,952,0
96,90,949,0
75,98,677,1
77,87,93,1
98,84,959,0
98,83,954,0
81,94,277,1
97,92,967,0
78,98,965,0
76,84,959,0
85,106,75,1
77,105,967,0
96,80,951,0
75,87,971,0
121,86,950,1
78,94,966,0
121,82,949,1
109,91,951,1
100,97,965,0
99,85,954,0
99,82,953,0
76,88,84,1
86,143,75,1
105,89,958,1
74,94,91,1
100,81,953,0
99,102,967,0
115,83,950,1
72,82,687,1
73,88,92,1
100,92,960,0
80,86,84,1
80,91,81,1
111,103,938,1
97,98,967,0
99,94,958,0
113,84,956,1
100,84,960,0
99,86,955,0
109,87,955,1
100,84,956,0
113,83,957,1
73,180,969,0
130,87,954,1
100,82,959,0
99,90,967,0
99,96,960,0
80,88,93,1
76,89,90,1
99,86,960,0
73,90,345,1
99,91,940,0
98,83,956,0
84,138,967,0
99,89,963,0
98,85,959,0
99,87,953,0
100,80,959,0
90,222,946,0
79,82,682,1
108,93,939,1
98,93,966,0
100,80,957,0
74,91,475,1
100,95,962,0
75,301,966,1
76,90,89,1
100,94,967,0
119,95,955,1
108,89,956,1
78,116,944,0
76,83,960,0
96,85,956,0
100,96,960,0
120,94,961,1
74,81,675,1
87,140,82,1
76,100,82,1
81,135,79,1
106,92,963,1
84,180,945,0
91,121,968,0
82,105,970,0
100,91,959,0
80,106,966,0
135,88,949,1
100,95,964,0
100,89,949,0
75,107,970,0
84,114,968,0
98,91,966,0
78,88,687,1
86,266,950,1
75,94,90,1
90,265,954,1
108,90,953,1
99,89,959,0
99,94,967,0
100,94,940,0
73,94,87,1
135,88,953,1
72,94,81,1
78,94,89,1
77,105,967,0
79,121,929,0
96,83,957,0
100,93,960,0
99,98,941,0
81,130,956,0
131,86,952,1
74,90,318,1
102,99,958,1
99,82,953,0
99,82,952,0
97,99,958,0
82,89,94,1
71,81,521,1
118,90,950,1
120,82,949,1
71,88,672,1
85,113,969,0
116,104,934,1
84,129,947,0
98,89,961,0
134,90,958,1
137,80,952,1
99,94,941,0
77,86,394,1
78,119,927,0
98,95,958,0
71,87,345,1
99,98,941,0
73,83,341,1
100,89,956,0
100,94,967,0
100,82,959,0
100,87,951,0
79,101,681,1
70,82,687,1
97,100,964,0
81,103,75,1
71,88,675,1
114,93,955,1
77,134,943,0
77,92,95,1
71,87,339,1
81,90,81,1
70,84,971,0
70,86,392,1
100,90,943,0
133,81,953,1
99,94,965,0
121,85,950,1
127,96,959,1
98,89,961,0
99,90,959,0
99,95,965,0
123,90,958,1
96,393,947,1
80,168,966,0
75,88,84,1
121,83,958,1
100,88,959,0
126,88,957,1
80,85,943,0
128,97,956,1
92,264,948,1
101,98,945,1
115,82,950,1
99,88,952,0
99,80,953,0
113,92,957,1
76,90,123,1
129,92,953,1
85,113,969,0
75,100,681,1
107,97,936,1
83,265,945,1
78,116,944,0
78,84,469,1
98,81,953,0
99,82,955,0
98,99,962,0
83,117,927,0
82,118,946,0
124,84,954,1
70,272,970,1
106,91,945,1
86,270,952,1
108,95,964,1
71,89,974,0
99,96,962,0
104,81,949,1
128,92,958,1
75,85,970,0
100,80,954,0
97,96,962,0
80,134,966,0
100,82,954,0
81,147,965,0
82,87,88,1
99,100,944,0
71,304,972,1
100,82,959,0
107,88,954,1
75,101,964,0
99,97,939,0
75,85,973,0
70,83,971,0
77,85,961,0
96,84,958,0
122,84,952,1
78,120,945,0
81,91,75,1
80,97,85,1
104,83,959,1
70,275,968,1
82,156,969,0
70,89,476,1
100,91,957,0
102,106,957,1
86,82,969,0
78,105,79,1
82,143,959,0
100,92,958,0
77,87,688,1
74,84,287,1
87,338,925,1
81,95,74,1
72,91,674,1
112,93,953,1
87,137,72,1
124,82,959,1
100,87,952,0
71,269,974,1
115,81,954,1
100,87,954,0
78,89,964,0
83,84,956,0
112,87,958,1
99,89,951,0
99,91,945,0
82,98,79,1
72,274,966,1
124,85,949,1
78,119,927,0
102,91,954,1
99,94,961,0
77,94,678,1
137,89,950,1
71,92,385,1
114,97,960,1
96,86,957,0
120,85,951,1
99,84,957,0
99,96,958,0
96,339,953,1
70,82,969,0
78,179,967,0
78,120,945,0
100,94,958,0
79,83,344,1
117,90,953,1
116,89,954,1
98,95,958,0
74,302,967,1
78,83,519,1
100,89,959,0
80,106,966,0
97,99,958,0
77,134,943,0
88,85,935,0
83,100,77,1
75,85,970,0
78,91,965,0
72,90,90,1
80,116,966,0
86,297,949,1
100,97,967,0
76,94,85,1
73,91,319,1
73,87,517,1
90,290,950,1
120,83,957,1
97,97,968,0
99,93,961,0
117,101,936,1
114,87,954,1
81,99,84,1
84,165,948,0
74,99,73,1
73,91,366,1
82,160,944,0
99,82,949,0
74,87,339,1
121,83,948,1
120,94,961,1
75,85,970,0
99,96,940,0
113,89,954,1
86,143,75,1
77,99,88,1
74,97,80,1
70,80,683,1
76,99,969,0
76,105,970,0
99,83,950,0
113,85,949,1
100,93,960,0
99,94,961,0
78,137,969,0
131,95,957,1
98,90,956,0
86,130,968,0
115,82,953,1
96,82,951,0
68,273,964,1
85,195,948,0
81,97,77,1
102,91,966,1
128,87,955,1
86,110,927,0
137,83,952,1
105,87,954,1
71,92,381,1
99,86,955,0
75,87,971,0
127,83,955,1
105,88,958,1
75,85,343,1
99,88,952,0
97,92,967,0
78,92,89,1
76,86,961,0
83,108,970,0
76,93,90,1
90,222,946,0
117,89,951,1
96,84,957,0
79,122,930,0
125,84,958,1
82,92,89,1
123,87,950,1
114,86,958,1
98,95,963,0
99,96,940,0
73,85,960,0
83,82,960,0
99,93,961,0
98,87,956,0
109,89,951,1
99,81,955,0
91,118,930,0
73,91,85,1
99,98,963,0
137,82,959,1
78,98,76,1
80,85,323,1
99,84,952,0
89,390,945,1
79,93,119,1
108,99,941,1
122,96,959,1
76,88,326,1
75,92,86,1
101,97,964,1
106,98,934,1
90,295,949,1
77,153,968,0
96,83,957,0
100,94,963,0
99,89,957,0
116,93,955,1
113,90,953,1
74,84,340,1
75,95,967,0
85,111,969,0
88,214,948,0
82,148,970,0
100,87,958,0
103,87,957,1
99,85,954,0
98,94,964,0
115,91,952,1
99,94,958,0
75,306,971,1
78,99,75,1
100,87,951,0
80,140,75,1
81,92,88,1
97,94,967,0
120,90,959,1
106,85,957,1
99,83,952,0
75,107,970,0
78,152,968,0
99,84,957,0
116,91,958,1
84,133,82,1
75,85,685,1
87,140,73,1
95,395,945,1
116,90,946,1
119,93,959,1
75,86,828,0
123,85,958,1
75,87,342,1
124,97,961,1
98,90,953,0
83,83,959,0
83,98,86,1
96,88,957,0
100,81,950,0
114,88,959,1
85,136,969,0
78,92,82,1
99,94,959,0
78,89,964,0
88,85,935,0
100,92,945,0
96,85,956,0
100,82,954,0
97,82,958,0
125,98,961,1
84,180,947,0
80,299,965,1
76,93,77,1
95,342,928,1
99,82,955,0
99,82,952,0
120,91,952,1
80,139,76,1
98,80,957,0
105,82,953,1
109,89,950,1
112,81,960,1
100,87,954,0
71,87,676,1
73,180,969,0
134,87,956,1
76,96,85,1
98,94,964,0
99,96,958,0
99,83,952,0
86,206,942,0
98,81,953,0
98,89,966,0
73,279,967,1
107,94,941,1
100,96,964,0
113,91,949,1
125,98,961,1
74,302,965,1
118,89,955,1
97,94,958,0
99,99,958,0
82,100,74,1
115,90,950,1
118,88,955,1
100,99,935,0
73,86,322,1
113,86,959,1
100,89,960,0
72,88,278,1
82,118,946,0
82,160,944,0
100,87,951,0
76,79,388,1
78,100,82,1
91,269,952,1
74,88,687,1
115,88,951,1
97,89,964,0
99,98,963,0
92,346,952,1
72,87,675,1
77,134,943,0
97,84,952,0
68,271,974,1
73,186,969,0
96,83,959,0
99,91,945,0
98,83,954,0
107,86,956,1
100,80,959,0
100,91,959,0
98,94,967,0
76,103,969,0
117,92,949,1
104,95,936,1
78,96,963,0
73,91,80,1
78,104,73,1
80,88,319,1
80,92,674,1
76,90,386,1
72,277,970,1
73,90,84,1
81,138,79,1
86,182,949,0
74,82,960,0
109,101,939,1
100,101,966,0
118,85,954,1
114,81,956,1
78,116,944,0
75,87,971,0
100,89,949,0
124,89,954,1
77,89,688,1
80,84,285,1
80,134,966,0
76,87,679,1
70,92,380,1
90,340,926,1
102,98,954,1
124,86,948,1
97,99,961,0
72,84,477,1
112,85,957,1
70,87,390,1
135,90,948,1
100,84,956,0
93,337,948,1
106,99,962,1
83,125,948,0
96,84,955,0
129,86,955,1
88,335,927,1
89,394,946,1
100,94,967,0
107,94,934,1
97,99,965,0
74,193,969,0
121,94,963,1
85,167,949,0
113,103,965,1
98,99,967,0
118,87,956,1
119,85,953,1
105,83,949,1
85,136,969,0
97,90,959,0
119,89,949,1
99,97,964,0
98,95,958,0
74,87,86,1
99,81,951,0
100,80,957,0
100,92,965,0
111,100,939,1
70,82,969,0
80,90,684,1
71,82,383,1
107,101,963,1
74,95,89,1
79,97,969,0
98,89,955,0
79,123,963,0
100,101,966,0
100,95,964,0
113,96,961,1
124,85,947,1
114,86,951,1
100,96,943,0
99,96,958,0
82,100,73,1
100,84,956,0
96,84,958,0
75,94,95,1
69,271,970,1
125,97,953,1
99,90,967,0
77,102,77,1
85,108,969,0
129,87,950,1
99,97,964,0
79,79,525,1
78,138,944,0
109,102,959,1
76,87,92,1
96,85,950,0
111,102,960,1
100,95,938,0
99,94,961,0
97,99,965,0
72,304,972,1
80,91,373,1
108,93,941,1
100,96,961,0
78,104,962,0
100,89,960,0
83,167,961,0
99,94,967,0
100,101,966,0
75,87,972,0
80,83,343,1
78,94,966,0
121,91,956,1
102,83,953,1
75,85,519,1
100,80,957,0
75,87,971,0
109,95,966,1
91,201,944,0
99,84,953,0
78,94,90,1
99,88,950,0
120,97,963,1
99,96,958,0
70,82,969,0
106,79,950,1
97,92,967,0
99,94,941,0
75,87,972,0
99,96,940,0
78,93,370,1
118,89,953,1
132,86,948,1
99,96,936,0
97,82,958,0
85,300,952,1
69,81,962,0
75,95,368,1
89,394,943,1
96,85,956,0
120,91,959,1
100,94,967,0
92,296,946,1
115,94,956,1
99,98,941,0
110,89,950,1
80,96,672,1
98,87,956,0
86,342,924,1
79,122,930,0
111,101,938,1
98,87,956,0
83,167,961,0
99,95,943,0
70,83,386,1
81,103,72,1
109,81,952,1
104,100,960,1
96,82,957,0
77,143,72,1
76,100,79,1
113,88,955,1
96,88,957,0
100,93,944,0
127,87,958,1
72,87,80,1
78,137,969,0
84,134,947,0
77,88,321,1
116,93,950,1
108,98,941,1
94,336,922,1
85,113,969,0
107,82,952,1
115,90,955,1
101,97,938,1
75,87,547,1
99,98,963,0
79,123,963,0
75,87,756,0
108,97,963,1
77,99,78,1
100,92,945,0
91,201,944,0
74,91,86,1
98,93,966,0
79,89,281,1
99,82,952,0
120,93,958,1
99,90,966,0
100,86,951,0
102,83,949,1
77,100,86,1
80,95,367,1
71,298,965,1
118,85,955,1
79,92,88,1
77,98,366,1
72,98,675,1
100,94,961,0
82,89,83,1
79,133,80,1
99,81,956,0
76,102,81,1
78,269,964,1
106,105,957,1
98,86,954,0
97,94,958,0
115,81,954,1
86,130,968,0
87,116,969,0
73,149,969,0
98,87,956,0
84,138,967,0
83,84,956,0
123,96,955,1
101,92,965,1
100,91,959,0
96,86,957,0
100,94,967,0
69,272,966,1
78,120,945,0
76,83,956,0
75,87,971,0
73,96,365,1
80,168,966,0
100,84,956,0
77,86,962,0
120,86,955,1
98,81,953,0
100,88,957,0
100,85,954,0
99,96,966,0
77,99,123,1
91,338,948,1
122,89,952,1
122,99,963,1
121,93,958,1
90,115,929,0
103,98,962,1
78,89,365,1
83,167,961,0
80,86,340,1
99,81,959,0
80,87,317,1
78,137,969,0
78,91,85,1
78,98,368,1
78,99,79,1
83,167,961,0
75,85,970,0
100,80,957,0
100,95,943,0
124,87,955,1
118,90,950,1
99,100,962,0
87,265,952,1
80,165,945,0
90,268,946,1
71,90,551,1
127,90,958,1
88,397,951,1
104,105,964,1
75,87,971,0
120,93,956,1
131,82,955,1
85,113,969,0
128,89,953,1
85,260,955,1
76,301,968,1
80,165,945,0
71,85,975,0
120,89,951,1
86,265,953,1
73,211,968,0
70,82,958,0
